id,personSessionId,zoneCode,zoneName,firstLook,lastLook,firstDwell,lastDwell,viewTimeSeconds,dwellTimeSeconds,recordedAt
6660,c0cf6146-fd1c-4a97-b297-91de75e2cd73,GB-R3-U1,"Gondola R3 Back U1",2026-07-31T03:11:26.602Z,2026-07-31T03:12:05.002Z,2026-07-31T03:11:26.602Z,2026-07-31T03:12:05.002Z,38.4,38.4,2026-07-31T03:11:26.602Z
6740,12aea611-2278-4e0b-945d-c797a85bf2a9,GB-R6-U5,"Gondola R6 Back U5",2026-07-31T03:11:26.189Z,2026-07-31T03:12:43.589Z,2026-07-31T03:11:26.189Z,2026-07-31T03:12:43.589Z,77.4,77.4,2026-07-31T03:11:26.189Z
6669,cb9bb6ce-80ca-41cd-aaca-de03e60acea6,GF-R4-U2,"Gondola R4 Front U2",2026-07-31T03:11:25.724Z,2026-07-31T03:12:11.524Z,2026-07-31T03:11:25.724Z,2026-07-31T03:12:11.524Z,45.8,45.8,2026-07-31T03:11:25.724Z
6726,61af50d7-5aea-44ee-9118-14756eeef82c,GB-R1-U3,"Gondola R1 Back U3",2026-07-31T03:11:25.410Z,2026-07-31T03:12:40.010Z,2026-07-31T03:11:25.410Z,2026-07-31T03:12:40.010Z,74.6,74.6,2026-07-31T03:11:25.410Z
6746,dc860061-11d5-4b14-b73d-b142004f5fa2,PW-05,"West Wall Bay 5",2026-07-31T03:11:24.772Z,2026-07-31T03:12:47.572Z,2026-07-31T03:11:24.772Z,2026-07-31T03:12:47.572Z,82.8,82.8,2026-07-31T03:11:24.772Z
6681,f845413a-456e-4042-8cb5-3c451c6c4021,GF-R6-U6,"Gondola R6 Front U6",2026-07-31T03:11:23.325Z,2026-07-31T03:12:16.125Z,2026-07-31T03:11:23.325Z,2026-07-31T03:12:16.125Z,52.8,52.8,2026-07-31T03:11:23.325Z
6755,9abbaaf9-f069-4a8d-8aaa-d604c56d26bb,PW-01,"West Wall Bay 1",2026-07-31T03:11:23.023Z,2026-07-31T03:12:50.623Z,2026-07-31T03:11:23.023Z,2026-07-31T03:12:50.623Z,87.6,87.6,2026-07-31T03:11:23.023Z
6690,30f2929d-bfb0-4bb6-9d5e-39e4a25e3803,PW-04,"West Wall Bay 4",2026-07-31T03:11:22.624Z,2026-07-31T03:12:20.424Z,2026-07-31T03:11:22.624Z,2026-07-31T03:12:20.424Z,57.8,57.8,2026-07-31T03:11:22.624Z
6650,ba12ede0-feb4-4793-aa8e-2a726903328c,GB-R3-U6,"Gondola R3 Back U6",2026-07-31T03:11:21.768Z,2026-07-31T03:12:01.968Z,2026-07-31T03:11:21.768Z,2026-07-31T03:12:01.968Z,40.2,40.2,2026-07-31T03:11:21.768Z
6637,be598e2c-f2ed-4d4e-8fc2-fc26ef3bb2dd,GB-R6-U3,"Gondola R6 Back U3",2026-07-31T03:11:21.148Z,2026-07-31T03:11:55.748Z,2026-07-31T03:11:21.148Z,2026-07-31T03:11:55.748Z,34.6,34.6,2026-07-31T03:11:21.148Z
6709,3ab3b41d-c03b-4f58-8b33-3359320bcd20,GF-R1-U2,"Gondola R1 Front U2",2026-07-31T03:11:19.625Z,2026-07-31T03:12:30.425Z,2026-07-31T03:11:19.625Z,2026-07-31T03:12:30.425Z,70.8,70.8,2026-07-31T03:11:19.625Z
6701,ed4f2938-fc4e-4e53-9864-0f52d1744aa9,GB-R3-U6,"Gondola R3 Back U6",2026-07-31T03:11:19.124Z,2026-07-31T03:12:27.124Z,2026-07-31T03:11:19.124Z,2026-07-31T03:12:27.124Z,68.0,68.0,2026-07-31T03:11:19.124Z
6742,d420530f-70a2-4604-8e2c-f867da1aa7bd,GB-R6-U4,"Gondola R6 Back U4",2026-07-31T03:11:18.907Z,2026-07-31T03:12:46.907Z,2026-07-31T03:11:18.907Z,2026-07-31T03:12:46.907Z,88.0,88.0,2026-07-31T03:11:18.907Z
6649,583bf92c-eea8-43c9-b060-7494ac13d421,PE-06,"East Wall Bay 6",2026-07-31T03:11:18.738Z,2026-07-31T03:12:00.138Z,2026-07-31T03:11:18.738Z,2026-07-31T03:12:00.138Z,41.4,41.4,2026-07-31T03:11:18.738Z
6730,47f3e7b5-27f6-4b5f-a74d-d8d2eb37a852,GB-R6-U6,"Gondola R6 Back U6",2026-07-31T03:11:16.924Z,2026-07-31T03:12:41.324Z,2026-07-31T03:11:16.924Z,2026-07-31T03:12:41.324Z,84.4,84.4,2026-07-31T03:11:16.924Z
6719,3ffcedc2-944c-4f35-b31c-adff1c2907bd,GB-R3-U3,"Gondola R3 Back U3",2026-07-31T03:11:16.411Z,2026-07-31T03:12:36.411Z,2026-07-31T03:11:16.411Z,2026-07-31T03:12:36.411Z,80.0,80.0,2026-07-31T03:11:16.411Z
6644,afc6c2fb-37aa-4231-b08f-dc392a91928b,FB-01,"Footwear Bench Seat",2026-07-31T03:11:16.301Z,2026-07-31T03:11:55.701Z,2026-07-31T03:11:16.301Z,2026-07-31T03:11:55.701Z,39.4,39.4,2026-07-31T03:11:16.301Z
6648,20c1dd98-e3ae-40e3-b180-0357984886da,GF-R5-U2,"Gondola R5 Front U2",2026-07-31T03:11:16.209Z,2026-07-31T03:12:02.009Z,2026-07-31T03:11:16.209Z,2026-07-31T03:12:02.009Z,45.8,45.8,2026-07-31T03:11:16.209Z
6680,2d6395f4-556d-42a8-85a5-c870dc103ed3,GF-R2-U3,"Gondola R2 Front U3",2026-07-31T03:11:16.180Z,2026-07-31T03:12:14.380Z,2026-07-31T03:11:16.180Z,2026-07-31T03:12:14.380Z,58.2,58.2,2026-07-31T03:11:16.180Z
6695,b501d721-61c2-473d-88a1-49e9c8bc8953,GF-R6-U5,"Gondola R6 Front U5",2026-07-31T03:11:16.127Z,2026-07-31T03:12:21.127Z,2026-07-31T03:11:16.127Z,2026-07-31T03:12:21.127Z,65.0,65.0,2026-07-31T03:11:16.127Z
6633,3d0c7f02-63a0-4dfa-a976-bc526eb822ae,GF-R2-U1,"Gondola R2 Front U1",2026-07-31T03:11:15.937Z,2026-07-31T03:11:51.737Z,2026-07-31T03:11:15.937Z,2026-07-31T03:11:51.737Z,35.8,35.8,2026-07-31T03:11:15.937Z
6716,80cdc0a3-3bb7-4686-9442-3ec2c1f08031,GF-R6-U5,"Gondola R6 Front U5",2026-07-31T03:11:15.735Z,2026-07-31T03:12:36.535Z,2026-07-31T03:11:15.735Z,2026-07-31T03:12:36.535Z,80.8,80.8,2026-07-31T03:11:15.735Z
6667,b9f4c416-f8b4-4d7c-bfae-2471f42754e0,GB-R4-U1,"Gondola R4 Back U1",2026-07-31T03:11:15.573Z,2026-07-31T03:12:10.973Z,2026-07-31T03:11:15.573Z,2026-07-31T03:12:10.973Z,55.4,55.4,2026-07-31T03:11:15.573Z
6705,ee501595-ae80-4c28-bb14-ca1770919dd3,GF-R6-U4,"Gondola R6 Front U4",2026-07-31T03:11:15.076Z,2026-07-31T03:12:25.476Z,2026-07-31T03:11:15.076Z,2026-07-31T03:12:25.476Z,70.4,70.4,2026-07-31T03:11:15.076Z
6651,4f8bfe92-b177-4ea7-949c-5395fd404db9,GF-R6-U4,"Gondola R6 Front U4",2026-07-31T03:11:14.802Z,2026-07-31T03:11:58.202Z,2026-07-31T03:11:14.802Z,2026-07-31T03:11:58.202Z,43.4,43.4,2026-07-31T03:11:14.802Z
6686,56483984-b2b6-49da-907b-f501ea7202a9,PW-01,"West Wall Bay 1",2026-07-31T03:11:14.568Z,2026-07-31T03:12:18.568Z,2026-07-31T03:11:14.568Z,2026-07-31T03:12:18.568Z,64.0,64.0,2026-07-31T03:11:14.568Z
6623,c2e4b957-025a-4373-9769-54b952acecce,ACC-01,"Accessories Bay 1",2026-07-31T03:11:13.926Z,2026-07-31T03:11:44.726Z,2026-07-31T03:11:13.926Z,2026-07-31T03:11:44.726Z,30.8,30.8,2026-07-31T03:11:13.926Z
6624,8df64137-bbf5-4b9c-89c3-ec9b0fff10e6,PE-05,"East Wall Bay 5",2026-07-31T03:11:13.712Z,2026-07-31T03:11:47.112Z,2026-07-31T03:11:13.712Z,2026-07-31T03:11:47.112Z,33.4,33.4,2026-07-31T03:11:13.712Z
6702,77f87946-db4d-41bc-8a6a-89f57440f5f2,GB-R5-U7,"Gondola R5 Back U7",2026-07-31T03:11:13.002Z,2026-07-31T03:12:27.002Z,2026-07-31T03:11:13.002Z,2026-07-31T03:12:27.002Z,74.0,74.0,2026-07-31T03:11:13.002Z
6684,82c8303b-89bc-4d0b-bac6-93ca8aa39e25,GF-R6-U1,"Gondola R6 Front U1",2026-07-31T03:11:12.154Z,2026-07-31T03:12:16.554Z,2026-07-31T03:11:12.154Z,2026-07-31T03:12:16.554Z,64.4,64.4,2026-07-31T03:11:12.154Z
6678,6678c5da-cfe6-4936-9308-f907e115d766,GB-R3-U5,"Gondola R3 Back U5",2026-07-31T03:11:09.731Z,2026-07-31T03:12:12.931Z,2026-07-31T03:11:09.731Z,2026-07-31T03:12:12.931Z,63.2,63.2,2026-07-31T03:11:09.731Z
6685,c80f01a0-cb9e-4aa9-afe4-d65ce37b56ba,GB-R1-U2,"Gondola R1 Back U2",2026-07-31T03:11:08.046Z,2026-07-31T03:12:18.446Z,2026-07-31T03:11:08.046Z,2026-07-31T03:12:18.446Z,70.4,70.4,2026-07-31T03:11:08.046Z
6688,1fb99dc3-662d-4ccf-bf98-88223b68cbe7,GF-R5-U6,"Gondola R5 Front U6",2026-07-31T03:11:08.004Z,2026-07-31T03:12:19.404Z,2026-07-31T03:11:08.004Z,2026-07-31T03:12:19.404Z,71.4,71.4,2026-07-31T03:11:08.004Z
6655,d6e7868f-0208-4cc6-8aa8-4b1003ae4240,FB-01,"Footwear Bench Seat",2026-07-31T03:11:07.501Z,2026-07-31T03:12:03.501Z,2026-07-31T03:11:07.501Z,2026-07-31T03:12:03.501Z,56.0,56.0,2026-07-31T03:11:07.501Z
6710,b401081e-b4a3-4146-9147-72562584a152,GF-R4-U5,"Gondola R4 Front U5",2026-07-31T03:11:06.869Z,2026-07-31T03:12:31.069Z,2026-07-31T03:11:06.869Z,2026-07-31T03:12:31.069Z,84.2,84.2,2026-07-31T03:11:06.869Z
6657,60cab3cc-bbd5-4078-a905-ee86d3a1a5fd,GPS-05,"GPS Display Case 5",2026-07-31T03:11:06.657Z,2026-07-31T03:12:03.657Z,2026-07-31T03:11:06.657Z,2026-07-31T03:12:03.657Z,57.0,57.0,2026-07-31T03:11:06.657Z
6718,066f2826-b443-4d32-ba3c-967962271da3,GB-R3-U5,"Gondola R3 Back U5",2026-07-31T03:11:06.649Z,2026-07-31T03:12:35.449Z,2026-07-31T03:11:06.649Z,2026-07-31T03:12:35.449Z,88.8,88.8,2026-07-31T03:11:06.649Z
6628,376e3887-a42c-4bd6-991c-b6330356b6b4,GF-R1-U2,"Gondola R1 Front U2",2026-07-31T03:11:06.038Z,2026-07-31T03:11:50.238Z,2026-07-31T03:11:06.038Z,2026-07-31T03:11:50.238Z,44.2,44.2,2026-07-31T03:11:06.038Z
6677,81d89be5-d7c6-4d52-9727-7ad6ed1d8bb2,PW-04,"West Wall Bay 4",2026-07-31T03:11:05.891Z,2026-07-31T03:12:14.691Z,2026-07-31T03:11:05.891Z,2026-07-31T03:12:14.691Z,68.8,68.8,2026-07-31T03:11:05.891Z
6673,490f4fb7-a546-4f30-b94a-f7bfd78a7515,GB-R3-U1,"Gondola R3 Back U1",2026-07-31T03:11:05.356Z,2026-07-31T03:12:12.556Z,2026-07-31T03:11:05.356Z,2026-07-31T03:12:12.556Z,67.2,67.2,2026-07-31T03:11:05.356Z
6608,39ae365e-6429-4ec6-a2dd-0cfec33995f2,GF-R4-U2,"Gondola R4 Front U2",2026-07-31T03:11:04.276Z,2026-07-31T03:11:38.276Z,2026-07-31T03:11:04.276Z,2026-07-31T03:11:38.276Z,34.0,34.0,2026-07-31T03:11:04.276Z
6602,376163d1-b66e-43ed-9947-5c2c0ab87b18,PI-03,"Promo Island 3",2026-07-31T03:11:03.125Z,2026-07-31T03:11:36.125Z,2026-07-31T03:11:03.125Z,2026-07-31T03:11:36.125Z,33.0,33.0,2026-07-31T03:11:03.125Z
6632,df8ac53f-a409-432f-81fb-4a76ec3df76e,GF-R6-U1,"Gondola R6 Front U1",2026-07-31T03:11:02.162Z,2026-07-31T03:11:51.562Z,2026-07-31T03:11:02.162Z,2026-07-31T03:11:51.562Z,49.4,49.4,2026-07-31T03:11:02.162Z
6604,61dca4c2-28b3-47ed-9eaf-c690ed4444a2,GB-R4-U3,"Gondola R4 Back U3",2026-07-31T03:11:02.091Z,2026-07-31T03:11:39.091Z,2026-07-31T03:11:02.091Z,2026-07-31T03:11:39.091Z,37.0,37.0,2026-07-31T03:11:02.091Z
6594,fc4db922-36ac-4c9a-9f38-c6bbccfa3101,GF-R5-U1,"Gondola R5 Front U1",2026-07-31T03:11:01.751Z,2026-07-31T03:11:35.351Z,2026-07-31T03:11:01.751Z,2026-07-31T03:11:35.351Z,33.6,33.6,2026-07-31T03:11:01.751Z
6612,a9a9e6cc-3e6d-4b75-b7e5-fc3579ce84d3,GB-R4-U4,"Gondola R4 Back U4",2026-07-31T03:11:00.747Z,2026-07-31T03:11:39.947Z,2026-07-31T03:11:00.747Z,2026-07-31T03:11:39.947Z,39.2,39.2,2026-07-31T03:11:00.747Z
6641,c06daaa8-5e15-4522-b86a-64fac3b75cdf,GF-R3-U1,"Gondola R3 Front U1",2026-07-31T03:10:59.261Z,2026-07-31T03:11:57.661Z,2026-07-31T03:10:59.261Z,2026-07-31T03:11:57.661Z,58.4,58.4,2026-07-31T03:10:59.261Z
6625,d29b41cf-b426-43bc-b966-e89987767ac2,GF-R2-U1,"Gondola R2 Front U1",2026-07-31T03:10:58.578Z,2026-07-31T03:11:44.578Z,2026-07-31T03:10:58.578Z,2026-07-31T03:11:44.578Z,46.0,46.0,2026-07-31T03:10:58.578Z
6607,2f14edee-eef0-4e37-880d-c3ea5472f880,GF-R1-U3,"Gondola R1 Front U3",2026-07-31T03:10:58.047Z,2026-07-31T03:11:38.647Z,2026-07-31T03:10:58.047Z,2026-07-31T03:11:38.647Z,40.6,40.6,2026-07-31T03:10:58.047Z
6697,a42851bc-a084-48e6-8ce5-d1a70341b99a,FB-01,"Footwear Bench Seat",2026-07-31T03:10:56.856Z,2026-07-31T03:12:22.656Z,2026-07-31T03:10:56.856Z,2026-07-31T03:12:22.656Z,85.8,85.8,2026-07-31T03:10:56.856Z
6591,d6a6e2a7-bb21-4c81-9368-e6dc6f356edc,GF-R4-U1,"Gondola R4 Front U1",2026-07-31T03:10:56.370Z,2026-07-31T03:11:32.370Z,2026-07-31T03:10:56.370Z,2026-07-31T03:11:32.370Z,36.0,36.0,2026-07-31T03:10:56.370Z
6577,71d22569-7910-48bb-b0fa-00685fd52970,GF-R2-U1,"Gondola R2 Front U1",2026-07-31T03:10:56.253Z,2026-07-31T03:11:28.053Z,2026-07-31T03:10:56.253Z,2026-07-31T03:11:28.053Z,31.8,31.8,2026-07-31T03:10:56.253Z
6691,b1f7b0d5-a473-43c2-9e69-03461548ebfc,GB-R1-U6,"Gondola R1 Back U6",2026-07-31T03:10:56.185Z,2026-07-31T03:12:19.385Z,2026-07-31T03:10:56.185Z,2026-07-31T03:12:19.385Z,83.2,83.2,2026-07-31T03:10:56.185Z
6600,c1a06ae1-64e4-44aa-9539-68b074090591,GF-R3-U6,"Gondola R3 Front U6",2026-07-31T03:10:55.202Z,2026-07-31T03:11:36.602Z,2026-07-31T03:10:55.202Z,2026-07-31T03:11:36.602Z,41.4,41.4,2026-07-31T03:10:55.202Z
6616,facff1eb-e77b-426d-a4b6-d88560cdd1fc,GF-R1-U5,"Gondola R1 Front U5",2026-07-31T03:10:55.137Z,2026-07-31T03:11:43.137Z,2026-07-31T03:10:55.137Z,2026-07-31T03:11:43.137Z,48.0,48.0,2026-07-31T03:10:55.137Z
6654,5dfd34f3-1990-426f-aea6-0169eac33753,PE-04,"East Wall Bay 4",2026-07-31T03:10:54.411Z,2026-07-31T03:12:04.611Z,2026-07-31T03:10:54.411Z,2026-07-31T03:12:04.611Z,70.2,70.2,2026-07-31T03:10:54.411Z
6631,313e21d8-41a4-46fe-9690-4a96a35dddbc,GF-R4-U1,"Gondola R4 Front U1",2026-07-31T03:10:54.134Z,2026-07-31T03:11:51.934Z,2026-07-31T03:10:54.134Z,2026-07-31T03:11:51.934Z,57.8,57.8,2026-07-31T03:10:54.134Z
6675,38d7f4e0-f3f8-4e9a-9903-fa655475e02d,GF-R6-U2,"Gondola R6 Front U2",2026-07-31T03:10:52.657Z,2026-07-31T03:12:13.657Z,2026-07-31T03:10:52.657Z,2026-07-31T03:12:13.657Z,81.0,81.0,2026-07-31T03:10:52.657Z
6664,e2f850b2-c500-474d-a5ba-80f8d5d16566,GF-R4-U1,"Gondola R4 Front U1",2026-07-31T03:10:52.192Z,2026-07-31T03:12:05.392Z,2026-07-31T03:10:52.192Z,2026-07-31T03:12:05.392Z,73.2,73.2,2026-07-31T03:10:52.192Z
6579,1356f56c-3bd5-45d9-b715-d97f47592d6b,GF-R6-U1,"Gondola R6 Front U1",2026-07-31T03:10:51.080Z,2026-07-31T03:11:27.880Z,2026-07-31T03:10:51.080Z,2026-07-31T03:11:27.880Z,36.8,36.8,2026-07-31T03:10:51.080Z
6622,eb95af94-6661-4afa-8dcf-aede288ad091,GF-R4-U7,"Gondola R4 Front U7",2026-07-31T03:10:50.976Z,2026-07-31T03:11:44.376Z,2026-07-31T03:10:50.976Z,2026-07-31T03:11:44.376Z,53.4,53.4,2026-07-31T03:10:50.976Z
6646,d59554a0-f275-4a08-8541-cd2a72f6037b,GB-R6-U5,"Gondola R6 Back U5",2026-07-31T03:10:50.967Z,2026-07-31T03:11:58.367Z,2026-07-31T03:10:50.967Z,2026-07-31T03:11:58.367Z,67.4,67.4,2026-07-31T03:10:50.967Z
6671,d9cb67ed-d760-4d0a-b7d5-6b05c6a75796,GF-R6-U1,"Gondola R6 Front U1",2026-07-31T03:10:50.668Z,2026-07-31T03:12:10.668Z,2026-07-31T03:10:50.668Z,2026-07-31T03:12:10.668Z,80.0,80.0,2026-07-31T03:10:50.668Z
6662,8a37e9b1-d8eb-40f3-adca-42459c5b0c26,FB-01,"Footwear Bench Seat",2026-07-31T03:10:49.485Z,2026-07-31T03:12:05.285Z,2026-07-31T03:10:49.485Z,2026-07-31T03:12:05.285Z,75.8,75.8,2026-07-31T03:10:49.485Z
6603,9f0fd0a3-0b6d-4796-bb7d-a6fc00e53338,GB-R1-U5,"Gondola R1 Back U5",2026-07-31T03:10:48.847Z,2026-07-31T03:11:37.647Z,2026-07-31T03:10:48.847Z,2026-07-31T03:11:37.647Z,48.8,48.8,2026-07-31T03:10:48.847Z
6609,cadd0b90-b0a2-490b-92cf-30d16683bba3,PW-03,"West Wall Bay 3",2026-07-31T03:10:48.271Z,2026-07-31T03:11:39.671Z,2026-07-31T03:10:48.271Z,2026-07-31T03:11:39.671Z,51.4,51.4,2026-07-31T03:10:48.271Z
6597,7e718ab8-4784-480c-860a-8c2bc8c939c6,GF-R4-U3,"Gondola R4 Front U3",2026-07-31T03:10:47.953Z,2026-07-31T03:11:36.553Z,2026-07-31T03:10:47.953Z,2026-07-31T03:11:36.553Z,48.6,48.6,2026-07-31T03:10:47.953Z
6670,a6e82f16-e196-40dc-946b-1cf73909e2b5,GPS-03,"GPS Display Case 3",2026-07-31T03:10:47.657Z,2026-07-31T03:12:11.857Z,2026-07-31T03:10:47.657Z,2026-07-31T03:12:11.857Z,84.2,84.2,2026-07-31T03:10:47.657Z
6642,5df61a4f-6cae-4440-8c63-4b7c04096036,GF-R6-U4,"Gondola R6 Front U4",2026-07-31T03:10:46.953Z,2026-07-31T03:11:55.953Z,2026-07-31T03:10:46.953Z,2026-07-31T03:11:55.953Z,69.0,69.0,2026-07-31T03:10:46.953Z
6620,62691423-9441-4163-ad9f-8fc386ae4fe7,GF-R2-U2,"Gondola R2 Front U2",2026-07-31T03:10:46.590Z,2026-07-31T03:11:43.790Z,2026-07-31T03:10:46.590Z,2026-07-31T03:11:43.790Z,57.2,57.2,2026-07-31T03:10:46.590Z
6656,df2429b4-9fb2-411e-8232-e906de211ac3,GB-R3-U7,"Gondola R3 Back U7",2026-07-31T03:10:46.151Z,2026-07-31T03:12:03.951Z,2026-07-31T03:10:46.151Z,2026-07-31T03:12:03.951Z,77.8,77.8,2026-07-31T03:10:46.151Z
6587,a1da5ce4-c1c7-434f-9291-7199495c8a39,GB-R5-U5,"Gondola R5 Back U5",2026-07-31T03:10:45.924Z,2026-07-31T03:11:31.124Z,2026-07-31T03:10:45.924Z,2026-07-31T03:11:31.124Z,45.2,45.2,2026-07-31T03:10:45.924Z
6611,3b06325a-f54d-40e7-a0cf-e2ec7a659b59,GB-R4-U2,"Gondola R4 Back U2",2026-07-31T03:10:45.438Z,2026-07-31T03:11:41.438Z,2026-07-31T03:10:45.438Z,2026-07-31T03:11:41.438Z,56.0,56.0,2026-07-31T03:10:45.438Z
6567,be598e2c-f2ed-4d4e-8fc2-fc26ef3bb2dd,GB-R1-U2,"Gondola R1 Back U2",2026-07-31T03:10:45.347Z,2026-07-31T03:11:20.147Z,2026-07-31T03:10:45.347Z,2026-07-31T03:11:20.147Z,34.8,34.8,2026-07-31T03:10:45.347Z
6645,129eaa80-f2b9-4d47-b64d-0541b2aa0215,PE-03,"East Wall Bay 3",2026-07-31T03:10:45.327Z,2026-07-31T03:11:58.727Z,2026-07-31T03:10:45.327Z,2026-07-31T03:11:58.727Z,73.4,73.4,2026-07-31T03:10:45.327Z
6626,7f266dbe-fe6d-45bc-b6ff-5e1620337d89,FB-01,"Footwear Bench Seat",2026-07-31T03:10:44.650Z,2026-07-31T03:11:48.650Z,2026-07-31T03:10:44.650Z,2026-07-31T03:11:48.650Z,64.0,64.0,2026-07-31T03:10:44.650Z
6629,172259bf-a9dd-4a94-9538-dbd2bc2d347d,RR-02,"Apparel Round Rack 2",2026-07-31T03:10:42.526Z,2026-07-31T03:11:49.126Z,2026-07-31T03:10:42.526Z,2026-07-31T03:11:49.126Z,66.6,66.6,2026-07-31T03:10:42.526Z
6647,71c3502d-646f-4257-98c9-a39b50ee409b,GB-R4-U3,"Gondola R4 Back U3",2026-07-31T03:10:42.202Z,2026-07-31T03:11:59.202Z,2026-07-31T03:10:42.202Z,2026-07-31T03:11:59.202Z,77.0,77.0,2026-07-31T03:10:42.202Z
6661,a7889305-a303-43de-abfb-b7030dbdd80b,GPS-02,"GPS Display Case 2",2026-07-31T03:10:42.004Z,2026-07-31T03:12:06.804Z,2026-07-31T03:10:42.004Z,2026-07-31T03:12:06.804Z,84.8,84.8,2026-07-31T03:10:42.004Z
6546,8df64137-bbf5-4b9c-89c3-ec9b0fff10e6,GB-R2-U7,"Gondola R2 Back U7",2026-07-31T03:10:41.711Z,2026-07-31T03:11:12.711Z,2026-07-31T03:10:41.711Z,2026-07-31T03:11:12.711Z,31.0,31.0,2026-07-31T03:10:41.711Z
6640,7e88ab32-44ee-434b-b1bc-3ed0d6269aab,GF-R6-U6,"Gondola R6 Front U6",2026-07-31T03:10:41.578Z,2026-07-31T03:11:55.578Z,2026-07-31T03:10:41.578Z,2026-07-31T03:11:55.578Z,74.0,74.0,2026-07-31T03:10:41.578Z
6639,2d4c32b5-a45e-4e05-b310-aa95addb6115,GB-R5-U1,"Gondola R5 Back U1",2026-07-31T03:10:41.426Z,2026-07-31T03:11:54.626Z,2026-07-31T03:10:41.426Z,2026-07-31T03:11:54.626Z,73.2,73.2,2026-07-31T03:10:41.426Z
6569,61af50d7-5aea-44ee-9118-14756eeef82c,GB-R1-U4,"Gondola R1 Back U4",2026-07-31T03:10:41.409Z,2026-07-31T03:11:24.409Z,2026-07-31T03:10:41.409Z,2026-07-31T03:11:24.409Z,43.0,43.0,2026-07-31T03:10:41.409Z
6643,0efee6f5-69a7-4321-9ac1-3a40205c40ee,FB-01,"Footwear Bench Seat",2026-07-31T03:10:41.357Z,2026-07-31T03:11:57.557Z,2026-07-31T03:10:41.357Z,2026-07-31T03:11:57.557Z,76.2,76.2,2026-07-31T03:10:41.357Z
6564,7d49f45e-9dbe-4a31-bb8e-0ba62d804edc,GB-R5-U2,"Gondola R5 Back U2",2026-07-31T03:10:41.038Z,2026-07-31T03:11:19.238Z,2026-07-31T03:10:41.038Z,2026-07-31T03:11:19.238Z,38.2,38.2,2026-07-31T03:10:41.038Z
6565,07982474-1c71-41ef-ab13-3483a269aa9c,GB-R3-U6,"Gondola R3 Back U6",2026-07-31T03:10:40.218Z,2026-07-31T03:11:18.418Z,2026-07-31T03:10:40.218Z,2026-07-31T03:11:18.418Z,38.2,38.2,2026-07-31T03:10:40.218Z
6630,587df34f-118c-46bc-bdf1-73dfcc05164e,GB-R3-U7,"Gondola R3 Back U7",2026-07-31T03:10:38.556Z,2026-07-31T03:11:51.556Z,2026-07-31T03:10:38.556Z,2026-07-31T03:11:51.556Z,73.0,73.0,2026-07-31T03:10:38.556Z
6663,9a595fbd-5468-47bf-a30e-15b95ae6b5f2,GB-R2-U6,"Gondola R2 Back U6",2026-07-31T03:10:37.646Z,2026-07-31T03:12:06.046Z,2026-07-31T03:10:37.646Z,2026-07-31T03:12:06.046Z,88.4,88.4,2026-07-31T03:10:37.646Z
6560,3ab3b41d-c03b-4f58-8b33-3359320bcd20,GF-R1-U3,"Gondola R1 Front U3",2026-07-31T03:10:36.424Z,2026-07-31T03:11:18.624Z,2026-07-31T03:10:36.424Z,2026-07-31T03:11:18.624Z,42.2,42.2,2026-07-31T03:10:36.424Z
6617,ba7ec933-338f-4338-8b8a-6f9514af4e29,GF-R6-U2,"Gondola R6 Front U2",2026-07-31T03:10:35.800Z,2026-07-31T03:11:40.400Z,2026-07-31T03:10:35.800Z,2026-07-31T03:11:40.400Z,64.6,64.6,2026-07-31T03:10:35.800Z
6596,dc9516b5-af7b-40e4-8bff-69c934e22955,GB-R3-U1,"Gondola R3 Back U1",2026-07-31T03:10:35.591Z,2026-07-31T03:11:36.791Z,2026-07-31T03:10:35.591Z,2026-07-31T03:11:36.791Z,61.2,61.2,2026-07-31T03:10:35.591Z
6636,c72a0e1b-7a58-4c1c-ab04-5d235100e623,PE-06,"East Wall Bay 6",2026-07-31T03:10:35.128Z,2026-07-31T03:11:54.328Z,2026-07-31T03:10:35.128Z,2026-07-31T03:11:54.328Z,79.2,79.2,2026-07-31T03:10:35.128Z
6615,9b228ed2-cea1-451c-89f2-913d36d248a2,PI-01,"Promo Island 1",2026-07-31T03:10:34.523Z,2026-07-31T03:11:42.323Z,2026-07-31T03:10:34.523Z,2026-07-31T03:11:42.323Z,67.8,67.8,2026-07-31T03:10:34.523Z
6599,c27465fe-8c1d-4c56-85f1-c326deab4933,GPS-03,"GPS Display Case 3",2026-07-31T03:10:33.529Z,2026-07-31T03:11:36.529Z,2026-07-31T03:10:33.529Z,2026-07-31T03:11:36.529Z,63.0,63.0,2026-07-31T03:10:33.529Z
6584,1b8c0f7d-66c3-41d2-8d39-194713be1347,GB-R5-U2,"Gondola R5 Back U2",2026-07-31T03:10:33.382Z,2026-07-31T03:11:30.182Z,2026-07-31T03:10:33.382Z,2026-07-31T03:11:30.182Z,56.8,56.8,2026-07-31T03:10:33.382Z
6605,7f527da0-0296-440a-847e-78bd67eaadf0,PE-06,"East Wall Bay 6",2026-07-31T03:10:33.248Z,2026-07-31T03:11:37.848Z,2026-07-31T03:10:33.248Z,2026-07-31T03:11:37.848Z,64.6,64.6,2026-07-31T03:10:33.248Z
